source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,classprob_dsc_combmod_star,logg_gspphot,clase_real,e_Gmag,e_BPmag,e_RPmag,abs_mag_g
69020437981167232,51.43838665582696,24.66705753997141,0.6848448938752953,0.022958279,13.401665,13.967384,12.688025,1.2793589,82088.22899921435,15.857559,35355.98877264603,33.056664,66672.67426252135,28.226717,0.99998844,3.2358,Gigante,0.0002097322872936855,0.0010150930810349805,0.00045964477922491446,2.5796258441834734
248016013245526272,53.79084433786748,46.272632052516755,0.680138979586392,0.0120110195,12.354205,13.144705,11.484525,1.6601801,215409.48689747663,29.65677,75428.44143531586,45.429184,201998.5013127713,49.63884,0.9999989,2.585,Gigante,0.00014947510631702491,0.0006538974435475561,0.00026679845610527947,1.5171944127087897
138637558585243392,47.39414887924023,35.25200137074321,0.4170739261930165,0.01637187,12.747271,13.345074,12.009056,1.3360176,149981.83550370135,30.286339,62717.32284887478,43.121265,124605.1338932496,42.99277,0.99999535,2.8016,Gigante,0.00021923906939402753,0.0007464725171695034,0.00037460135210891474,0.8483357857397671
35629334996451712,45.4981743768277,17.899127197094078,3.1749314715387826,0.11221167,17.54338,18.874657,16.388939,2.4857178,1809.6488926407658,2.3913226,385.083143205684,13.63447,2205.8854505431186,17.65432,0.99914616,4.5025,Enana,0.0014346755170211783,0.03844090380204509,0.008689161516600595,10.05205251638364
255058350861528064,75.33484031045523,47.23002474440618,0.5745790449083634,0.0134368,13.122948,14.11901,12.13769,1.9813204,106112.8136904422,18.284092,30747.7102707282,26.724472,110683.3708613189,40.21413,0.999998,2.8357,Gigante,0.00018707484929616832,0.0009436396741338483,0.00039446288125552276,1.9196966082633722
245720649585019392,61.50417458724808,47.0944149681943,0.5893698973936322,0.017917858,12.969253,13.87115,12.031642,1.839508,122249.11658073791,17.616274,38632.84957595082,23.700981,122039.79649345251,29.05377,0.9999985,2.7331,Gigante,0.00015645093466904342,0.0006660693038772076,0.00025847042576473663,1.821193290502226
37226616155130112,54.45926271031557,11.212577816103979,2.0074926766845453,0.018316032,13.205006,13.673642,12.55659,1.1170521,98388.51400432325,20.06079,46340.417607000236,33.974987,75252.72523185937,57.099987,0.99998087,4.2906,Enana,0.00022136729022961588,0.0007959929004379683,0.000823803466618601,4.718275494007932
637407506928640,46.163813712005776,1.6923722293188042,5.330339115791402,0.023768805,13.680503,14.416941,12.851634,1.5653067,63495.90677516158,23.556293,23369.032505320374,41.391823,57346.19290151928,60.980774,0.99984825,4.6774,Enana,0.00040278293733158016,0.0019230193641927927,0.0011545112744435855,7.314278043661011
5475159885053440,42.83023933233016,5.108028950364737,1.3977590478221824,0.046830114,16.07181,16.719376,15.290488,1.4288874,7018.154984327397,3.8231342,2803.2796309507426,14.030347,6066.8475792335685,13.196157,0.9999068,4.4338,Enana,0.0005914341864367218,0.0054339022868194285,0.0023615342172789303,6.7989713295153535
12351093289403136,54.77997642073778,10.259939013968067,1.3412533285938444,0.045025073,15.826295,16.521149,15.016422,1.5047264,8798.90470277253,3.130708,3364.7828658765957,9.602807,7808.8883058557,9.0074415,0.9999898,4.4512,Enana,0.0003862991778907299,0.003098496403577536,0.0012523394977593425,6.46384800914114
